,index,state,temperature,mean_humidity,mean_rainfall,pH,N,OC,P,K,Na,MAJOR_CROP,avg_depth
251,251,1,26.630000000000003,36.412,11.5975,5.9215,0.045833,0.418897,5.7776,30.6424,10.6758,6,10.0
252,252,1,26.630000000000003,36.412,11.5975,5.9215,0.045833,0.418897,5.7776,30.6424,10.6758,11,10.0
253,253,1,26.630000000000003,36.412,11.5975,5.9215,0.045833,0.418897,5.7776,30.6424,10.6758,12,10.0
254,254,1,26.630000000000003,36.412,11.5975,5.9215,0.045833,0.418897,5.7776,30.6424,10.6758,13,10.0
255,255,1,26.630000000000003,36.412,11.5975,5.9215,0.045833,0.418897,5.7776,30.6424,10.6758,14,10.0
256,256,1,26.630000000000003,36.412,11.5975,5.9215,0.045833,0.418897,5.7776,30.6424,10.6758,8,10.0
257,257,1,26.630000000000003,36.412,11.5975,5.90756,0.034553,0.405845,1.91081,59.3756,23.0735,6,10.0
258,258,1,26.630000000000003,36.412,11.5975,5.90756,0.034553,0.405845,1.91081,59.3756,23.0735,11,10.0
259,259,1,26.630000000000003,36.412,11.5975,5.90756,0.034553,0.405845,1.91081,59.3756,23.0735,12,10.0
260,260,1,26.630000000000003,36.412,11.5975,5.90756,0.034553,0.405845,1.91081,59.3756,23.0735,13,10.0
261,261,1,26.630000000000003,36.412,11.5975,5.90756,0.034553,0.405845,1.91081,59.3756,23.0735,14,10.0
262,262,1,26.630000000000003,36.412,11.5975,5.90756,0.034553,0.405845,1.91081,59.3756,23.0735,8,10.0
263,263,1,26.630000000000003,36.412,11.5975,6.0036,0.040953,0.46806,2.30183,12.7781,10.4462,6,10.0
264,264,1,26.630000000000003,36.412,11.5975,6.0036,0.040953,0.46806,2.30183,12.7781,10.4462,11,10.0
265,265,1,26.630000000000003,36.412,11.5975,6.0036,0.040953,0.46806,2.30183,12.7781,10.4462,12,10.0
266,266,1,26.630000000000003,36.412,11.5975,6.0036,0.040953,0.46806,2.30183,12.7781,10.4462,13,10.0
267,267,1,26.630000000000003,36.412,11.5975,6.0036,0.040953,0.46806,2.30183,12.7781,10.4462,14,10.0
268,268,1,26.630000000000003,36.412,11.5975,6.0036,0.040953,0.46806,2.30183,12.7781,10.4462,8,10.0
269,269,1,26.630000000000003,36.412,11.5975,6.06763,0.051438,0.545159,3.30998,16.7674,24.6172,6,10.0
270,270,1,26.630000000000003,36.412,11.5975,6.06763,0.051438,0.545159,3.30998,16.7674,24.6172,11,10.0
271,271,1,26.630000000000003,36.412,11.5975,6.06763,0.051438,0.545159,3.30998,16.7674,24.6172,12,10.0
272,272,1,26.630000000000003,36.412,11.5975,6.06763,0.051438,0.545159,3.30998,16.7674,24.6172,13,10.0
273,273,1,26.630000000000003,36.412,11.5975,6.06763,0.051438,0.545159,3.30998,16.7674,24.6172,14,10.0
274,274,1,26.630000000000003,36.412,11.5975,6.06763,0.051438,0.545159,3.30998,16.7674,24.6172,8,10.0
275,275,1,26.630000000000003,36.412,11.5975,6.57,0.05,0.85,4.42,67.81,21.7,6,10.0
276,276,1,26.630000000000003,36.412,11.5975,6.57,0.05,0.85,4.42,67.81,21.7,11,10.0
277,277,1,26.630000000000003,36.412,11.5975,6.57,0.05,0.85,4.42,67.81,21.7,12,10.0
278,278,1,26.630000000000003,36.412,11.5975,6.57,0.05,0.85,4.42,67.81,21.7,13,10.0
279,279,1,26.630000000000003,36.412,11.5975,6.57,0.05,0.85,4.42,67.81,21.7,14,10.0
280,280,1,26.630000000000003,36.412,11.5975,6.57,0.05,0.85,4.42,67.81,21.7,8,10.0
281,281,1,26.630000000000003,36.412,11.5975,6.09,0.04,0.61,3.8,59.36,31.75,6,10.0
282,282,1,26.630000000000003,36.412,11.5975,6.09,0.04,0.61,3.8,59.36,31.75,11,10.0
283,283,1,26.630000000000003,36.412,11.5975,6.09,0.04,0.61,3.8,59.36,31.75,12,10.0
284,284,1,26.630000000000003,36.412,11.5975,6.09,0.04,0.61,3.8,59.36,31.75,13,10.0
285,285,1,26.630000000000003,36.412,11.5975,6.09,0.04,0.61,3.8,59.36,31.75,14,10.0
286,286,1,26.630000000000003,36.412,11.5975,6.09,0.04,0.61,3.8,59.36,31.75,8,10.0
287,287,1,26.630000000000003,36.412,11.5975,5.95232,0.039213,0.449683,4.71562,15.7211,18.5599,6,10.0
288,288,1,26.630000000000003,36.412,11.5975,5.95232,0.039213,0.449683,4.71562,15.7211,18.5599,11,10.0
289,289,1,26.630000000000003,36.412,11.5975,5.95232,0.039213,0.449683,4.71562,15.7211,18.5599,12,10.0
290,290,1,26.630000000000003,36.412,11.5975,5.95232,0.039213,0.449683,4.71562,15.7211,18.5599,13,10.0
291,291,1,26.630000000000003,36.412,11.5975,5.95232,0.039213,0.449683,4.71562,15.7211,18.5599,14,10.0
292,292,1,26.630000000000003,36.412,11.5975,5.95232,0.039213,0.449683,4.71562,15.7211,18.5599,8,10.0
293,293,1,26.630000000000003,36.412,11.5975,6.0,0.05,0.63,4.57,81.44,32.94,6,10.0
294,294,1,26.630000000000003,36.412,11.5975,6.0,0.05,0.63,4.57,81.44,32.94,11,10.0
295,295,1,26.630000000000003,36.412,11.5975,6.0,0.05,0.63,4.57,81.44,32.94,12,10.0
296,296,1,26.630000000000003,36.412,11.5975,6.0,0.05,0.63,4.57,81.44,32.94,13,10.0
297,297,1,26.630000000000003,36.412,11.5975,6.0,0.05,0.63,4.57,81.44,32.94,14,10.0
298,298,1,26.630000000000003,36.412,11.5975,6.0,0.05,0.63,4.57,81.44,32.94,8,10.0
299,299,1,26.630000000000003,36.412,11.5975,5.89251,0.037074,0.523981,4.72522,15.6799,13.1025,6,10.0
300,300,1,26.630000000000003,36.412,11.5975,5.89251,0.037074,0.523981,4.72522,15.6799,13.1025,11,10.0
301,301,1,26.630000000000003,36.412,11.5975,5.89251,0.037074,0.523981,4.72522,15.6799,13.1025,12,10.0
302,302,1,26.630000000000003,36.412,11.5975,5.89251,0.037074,0.523981,4.72522,15.6799,13.1025,13,10.0
303,303,1,26.630000000000003,36.412,11.5975,5.89251,0.037074,0.523981,4.72522,15.6799,13.1025,14,10.0
304,304,1,26.630000000000003,36.412,11.5975,5.89251,0.037074,0.523981,4.72522,15.6799,13.1025,8,10.0
305,305,1,26.630000000000003,36.412,11.5975,6.14844,0.035503,0.399048,4.93713,13.4367,10.5851,6,10.0
306,306,1,26.630000000000003,36.412,11.5975,6.14844,0.035503,0.399048,4.93713,13.4367,10.5851,11,10.0
307,307,1,26.630000000000003,36.412,11.5975,6.14844,0.035503,0.399048,4.93713,13.4367,10.5851,12,10.0
308,308,1,26.630000000000003,36.412,11.5975,6.14844,0.035503,0.399048,4.93713,13.4367,10.5851,13,10.0
309,309,1,26.630000000000003,36.412,11.5975,6.14844,0.035503,0.399048,4.93713,13.4367,10.5851,14,10.0
310,310,1,26.630000000000003,36.412,11.5975,6.14844,0.035503,0.399048,4.93713,13.4367,10.5851,8,10.0
311,311,1,26.630000000000003,36.412,11.5975,6.00276,0.02849,0.30399,5.45704,18.345,9.25491,6,10.0
312,312,1,26.630000000000003,36.412,11.5975,6.00276,0.02849,0.30399,5.45704,18.345,9.25491,11,10.0
313,313,1,26.630000000000003,36.412,11.5975,6.00276,0.02849,0.30399,5.45704,18.345,9.25491,12,10.0
314,314,1,26.630000000000003,36.412,11.5975,6.00276,0.02849,0.30399,5.45704,18.345,9.25491,13,10.0
315,315,1,26.630000000000003,36.412,11.5975,6.00276,0.02849,0.30399,5.45704,18.345,9.25491,14,10.0
316,316,1,26.630000000000003,36.412,11.5975,6.00276,0.02849,0.30399,5.45704,18.345,9.25491,8,10.0
317,317,1,26.630000000000003,36.412,11.5975,6.12,0.05,0.95,6.38,75.93,15.39,6,10.0
318,318,1,26.630000000000003,36.412,11.5975,6.12,0.05,0.95,6.38,75.93,15.39,11,10.0
319,319,1,26.630000000000003,36.412,11.5975,6.12,0.05,0.95,6.38,75.93,15.39,12,10.0
320,320,1,26.630000000000003,36.412,11.5975,6.12,0.05,0.95,6.38,75.93,15.39,13,10.0
321,321,1,26.630000000000003,36.412,11.5975,6.12,0.05,0.95,6.38,75.93,15.39,14,10.0
322,322,1,26.630000000000003,36.412,11.5975,6.12,0.05,0.95,6.38,75.93,15.39,8,10.0
323,323,1,26.630000000000003,36.412,11.5975,6.38282,0.055891,0.435666,8.18788,34.3956,9.46209,6,10.0
324,324,1,26.630000000000003,36.412,11.5975,6.38282,0.055891,0.435666,8.18788,34.3956,9.46209,11,10.0
325,325,1,26.630000000000003,36.412,11.5975,6.38282,0.055891,0.435666,8.18788,34.3956,9.46209,12,10.0
326,326,1,26.630000000000003,36.412,11.5975,6.38282,0.055891,0.435666,8.18788,34.3956,9.46209,13,10.0
327,327,1,26.630000000000003,36.412,11.5975,6.38282,0.055891,0.435666,8.18788,34.3956,9.46209,14,10.0
328,328,1,26.630000000000003,36.412,11.5975,6.38282,0.055891,0.435666,8.18788,34.3956,9.46209,8,10.0
329,329,1,26.630000000000003,36.412,11.5975,5.74877,0.053139,0.472017,5.83793,39.9569,12.8494,6,10.0
330,330,1,26.630000000000003,36.412,11.5975,5.74877,0.053139,0.472017,5.83793,39.9569,12.8494,11,10.0
331,331,1,26.630000000000003,36.412,11.5975,5.74877,0.053139,0.472017,5.83793,39.9569,12.8494,12,10.0
332,332,1,26.630000000000003,36.412,11.5975,5.74877,0.053139,0.472017,5.83793,39.9569,12.8494,13,10.0
333,333,1,26.630000000000003,36.412,11.5975,5.74877,0.053139,0.472017,5.83793,39.9569,12.8494,14,10.0
334,334,1,26.630000000000003,36.412,11.5975,5.74877,0.053139,0.472017,5.83793,39.9569,12.8494,8,10.0
335,335,1,26.630000000000003,36.412,11.5975,5.94721,0.045261,0.394747,4.48808,14.5301,8.18081,6,10.0
336,336,1,26.630000000000003,36.412,11.5975,5.94721,0.045261,0.394747,4.48808,14.5301,8.18081,11,10.0
337,337,1,26.630000000000003,36.412,11.5975,5.94721,0.045261,0.394747,4.48808,14.5301,8.18081,12,10.0
338,338,1,26.630000000000003,36.412,11.5975,5.94721,0.045261,0.394747,4.48808,14.5301,8.18081,13,10.0
339,339,1,26.630000000000003,36.412,11.5975,5.94721,0.045261,0.394747,4.48808,14.5301,8.18081,14,10.0
340,340,1,26.630000000000003,36.412,11.5975,5.94721,0.045261,0.394747,4.48808,14.5301,8.18081,8,10.0
341,341,1,26.630000000000003,36.412,11.5975,6.04934,0.074499,0.698252,7.38957,11.7247,12.8109,6,10.0
342,342,1,26.630000000000003,36.412,11.5975,6.04934,0.074499,0.698252,7.38957,11.7247,12.8109,11,10.0
343,343,1,26.630000000000003,36.412,11.5975,6.04934,0.074499,0.698252,7.38957,11.7247,12.8109,12,10.0
344,344,1,26.630000000000003,36.412,11.5975,6.04934,0.074499,0.698252,7.38957,11.7247,12.8109,13,10.0
345,345,1,26.630000000000003,36.412,11.5975,6.04934,0.074499,0.698252,7.38957,11.7247,12.8109,14,10.0
346,346,1,26.630000000000003,36.412,11.5975,6.04934,0.074499,0.698252,7.38957,11.7247,12.8109,8,10.0
347,347,1,26.630000000000003,36.412,11.5975,5.77897,0.045453,0.287048,5.76835,25.0283,9.63367,6,10.0
348,348,1,26.630000000000003,36.412,11.5975,5.77897,0.045453,0.287048,5.76835,25.0283,9.63367,11,10.0
349,349,1,26.630000000000003,36.412,11.5975,5.77897,0.045453,0.287048,5.76835,25.0283,9.63367,12,10.0
350,350,1,26.630000000000003,36.412,11.5975,5.77897,0.045453,0.287048,5.76835,25.0283,9.63367,13,10.0
351,351,1,26.630000000000003,36.412,11.5975,5.77897,0.045453,0.287048,5.76835,25.0283,9.63367,14,10.0
352,352,1,26.630000000000003,36.412,11.5975,5.77897,0.045453,0.287048,5.76835,25.0283,9.63367,8,10.0
353,353,1,26.630000000000003,36.412,11.5975,6.3333,0.030104,0.252063,2.58676,13.8864,16.4762,6,10.0
354,354,1,26.630000000000003,36.412,11.5975,6.3333,0.030104,0.252063,2.58676,13.8864,16.4762,11,10.0
355,355,1,26.630000000000003,36.412,11.5975,6.3333,0.030104,0.252063,2.58676,13.8864,16.4762,12,10.0
356,356,1,26.630000000000003,36.412,11.5975,6.3333,0.030104,0.252063,2.58676,13.8864,16.4762,13,10.0
357,357,1,26.630000000000003,36.412,11.5975,6.3333,0.030104,0.252063,2.58676,13.8864,16.4762,14,10.0
358,358,1,26.630000000000003,36.412,11.5975,6.3333,0.030104,0.252063,2.58676,13.8864,16.4762,8,10.0
359,359,1,26.630000000000003,36.412,11.5975,6.12,0.03,0.5,3.93,64.95,18.1,6,10.0
360,360,1,26.630000000000003,36.412,11.5975,6.12,0.03,0.5,3.93,64.95,18.1,11,10.0
361,361,1,26.630000000000003,36.412,11.5975,6.12,0.03,0.5,3.93,64.95,18.1,12,10.0
362,362,1,26.630000000000003,36.412,11.5975,6.12,0.03,0.5,3.93,64.95,18.1,13,10.0
363,363,1,26.630000000000003,36.412,11.5975,6.12,0.03,0.5,3.93,64.95,18.1,14,10.0
364,364,1,26.630000000000003,36.412,11.5975,6.12,0.03,0.5,3.93,64.95,18.1,8,10.0
365,365,1,26.630000000000003,36.412,11.5975,5.95,0.06,0.82,6.96,68.82,23.68,6,10.0
366,366,1,26.630000000000003,36.412,11.5975,5.95,0.06,0.82,6.96,68.82,23.68,11,10.0
367,367,1,26.630000000000003,36.412,11.5975,5.95,0.06,0.82,6.96,68.82,23.68,12,10.0
368,368,1,26.630000000000003,36.412,11.5975,5.95,0.06,0.82,6.96,68.82,23.68,13,10.0
369,369,1,26.630000000000003,36.412,11.5975,5.95,0.06,0.82,6.96,68.82,23.68,14,10.0
370,370,1,26.630000000000003,36.412,11.5975,5.95,0.06,0.82,6.96,68.82,23.68,8,10.0
371,371,1,26.630000000000003,36.412,11.5975,5.60905,0.035887,0.410861,3.39746,13.0614,17.9954,6,10.0
372,372,1,26.630000000000003,36.412,11.5975,5.60905,0.035887,0.410861,3.39746,13.0614,17.9954,11,10.0
373,373,1,26.630000000000003,36.412,11.5975,5.60905,0.035887,0.410861,3.39746,13.0614,17.9954,12,10.0
374,374,1,26.630000000000003,36.412,11.5975,5.60905,0.035887,0.410861,3.39746,13.0614,17.9954,13,10.0
375,375,1,26.630000000000003,36.412,11.5975,5.60905,0.035887,0.410861,3.39746,13.0614,17.9954,14,10.0
376,376,1,26.630000000000003,36.412,11.5975,5.60905,0.035887,0.410861,3.39746,13.0614,17.9954,8,10.0
377,377,1,26.630000000000003,36.412,11.5975,6.35478,0.038765,0.744034,3.33991,84.9593,37.4069,6,10.0
378,378,1,26.630000000000003,36.412,11.5975,6.35478,0.038765,0.744034,3.33991,84.9593,37.4069,11,10.0
379,379,1,26.630000000000003,36.412,11.5975,6.35478,0.038765,0.744034,3.33991,84.9593,37.4069,12,10.0
380,380,1,26.630000000000003,36.412,11.5975,6.35478,0.038765,0.744034,3.33991,84.9593,37.4069,13,10.0
381,381,1,26.630000000000003,36.412,11.5975,6.35478,0.038765,0.744034,3.33991,84.9593,37.4069,14,10.0
382,382,1,26.630000000000003,36.412,11.5975,6.35478,0.038765,0.744034,3.33991,84.9593,37.4069,8,10.0
383,383,1,26.630000000000003,36.412,11.5975,5.99409,0.044734,0.481757,3.49596,15.2048,15.9404,6,10.0
384,384,1,26.630000000000003,36.412,11.5975,5.99409,0.044734,0.481757,3.49596,15.2048,15.9404,11,10.0
385,385,1,26.630000000000003,36.412,11.5975,5.99409,0.044734,0.481757,3.49596,15.2048,15.9404,12,10.0
386,386,1,26.630000000000003,36.412,11.5975,5.99409,0.044734,0.481757,3.49596,15.2048,15.9404,13,10.0
387,387,1,26.630000000000003,36.412,11.5975,5.99409,0.044734,0.481757,3.49596,15.2048,15.9404,14,10.0
388,388,1,26.630000000000003,36.412,11.5975,5.99409,0.044734,0.481757,3.49596,15.2048,15.9404,8,10.0
389,389,1,26.630000000000003,36.412,11.5975,6.31235,0.037293,0.494989,4.83527,11.8219,10.4582,6,10.0
390,390,1,26.630000000000003,36.412,11.5975,6.31235,0.037293,0.494989,4.83527,11.8219,10.4582,11,10.0
391,391,1,26.630000000000003,36.412,11.5975,6.31235,0.037293,0.494989,4.83527,11.8219,10.4582,12,10.0
392,392,1,26.630000000000003,36.412,11.5975,6.31235,0.037293,0.494989,4.83527,11.8219,10.4582,13,10.0
393,393,1,26.630000000000003,36.412,11.5975,6.31235,0.037293,0.494989,4.83527,11.8219,10.4582,14,10.0
394,394,1,26.630000000000003,36.412,11.5975,6.31235,0.037293,0.494989,4.83527,11.8219,10.4582,8,10.0
395,395,1,26.630000000000003,36.412,11.5975,5.83703,0.072214,0.919225,5.54112,68.9454,18.3952,6,10.0
396,396,1,26.630000000000003,36.412,11.5975,5.83703,0.072214,0.919225,5.54112,68.9454,18.3952,11,10.0
397,397,1,26.630000000000003,36.412,11.5975,5.83703,0.072214,0.919225,5.54112,68.9454,18.3952,12,10.0
398,398,1,26.630000000000003,36.412,11.5975,5.83703,0.072214,0.919225,5.54112,68.9454,18.3952,13,10.0
399,399,1,26.630000000000003,36.412,11.5975,5.83703,0.072214,0.919225,5.54112,68.9454,18.3952,14,10.0
400,400,1,26.630000000000003,36.412,11.5975,5.83703,0.072214,0.919225,5.54112,68.9454,18.3952,8,10.0
401,401,1,26.630000000000003,36.412,11.5975,5.94369,0.071119,0.773375,3.32784,13.2531,9.62143,6,10.0
402,402,1,26.630000000000003,36.412,11.5975,5.94369,0.071119,0.773375,3.32784,13.2531,9.62143,11,10.0
403,403,1,26.630000000000003,36.412,11.5975,5.94369,0.071119,0.773375,3.32784,13.2531,9.62143,12,10.0
404,404,1,26.630000000000003,36.412,11.5975,5.94369,0.071119,0.773375,3.32784,13.2531,9.62143,13,10.0
405,405,1,26.630000000000003,36.412,11.5975,5.94369,0.071119,0.773375,3.32784,13.2531,9.62143,14,10.0
406,406,1,26.630000000000003,36.412,11.5975,5.94369,0.071119,0.773375,3.32784,13.2531,9.62143,8,10.0
407,407,1,26.630000000000003,36.412,11.5975,6.05353,0.03134,0.393959,2.46391,70.3106,11.9636,11,30.0
408,408,1,26.630000000000003,36.412,11.5975,6.05353,0.03134,0.393959,2.46391,70.3106,11.9636,12,30.0
409,409,1,26.630000000000003,36.412,11.5975,6.05353,0.03134,0.393959,2.46391,70.3106,11.9636,6,30.0
410,410,1,26.630000000000003,36.412,11.5975,6.05353,0.03134,0.393959,2.46391,70.3106,11.9636,14,30.0
411,411,1,26.630000000000003,36.412,11.5975,6.05353,0.03134,0.393959,2.46391,70.3106,11.9636,8,30.0
412,412,1,26.630000000000003,36.412,11.5975,6.05353,0.03134,0.393959,2.46391,70.3106,11.9636,13,30.0
413,413,1,26.630000000000003,36.412,11.5975,6.61422,0.028853,0.387331,6.10746,80.9428,16.6861,11,30.0
414,414,1,26.630000000000003,36.412,11.5975,6.61422,0.028853,0.387331,6.10746,80.9428,16.6861,12,30.0
415,415,1,26.630000000000003,36.412,11.5975,6.61422,0.028853,0.387331,6.10746,80.9428,16.6861,6,30.0
416,416,1,26.630000000000003,36.412,11.5975,6.61422,0.028853,0.387331,6.10746,80.9428,16.6861,14,30.0
417,417,1,26.630000000000003,36.412,11.5975,6.61422,0.028853,0.387331,6.10746,80.9428,16.6861,8,30.0
418,418,1,26.630000000000003,36.412,11.5975,6.61422,0.028853,0.387331,6.10746,80.9428,16.6861,13,30.0
419,419,1,26.630000000000003,36.412,11.5975,6.20923,0.053935,0.682293,3.94972,82.9381,16.0791,11,30.0
420,420,1,26.630000000000003,36.412,11.5975,6.20923,0.053935,0.682293,3.94972,82.9381,16.0791,12,30.0
421,421,1,26.630000000000003,36.412,11.5975,6.20923,0.053935,0.682293,3.94972,82.9381,16.0791,6,30.0
422,422,1,26.630000000000003,36.412,11.5975,6.20923,0.053935,0.682293,3.94972,82.9381,16.0791,14,30.0
423,423,1,26.630000000000003,36.412,11.5975,6.20923,0.053935,0.682293,3.94972,82.9381,16.0791,8,30.0
424,424,1,26.630000000000003,36.412,11.5975,6.20923,0.053935,0.682293,3.94972,82.9381,16.0791,13,30.0
425,425,1,26.630000000000003,36.412,11.5975,6.01295,0.01519,0.242863,2.04145,37.2444,7.94748,11,30.0
426,426,1,26.630000000000003,36.412,11.5975,6.01295,0.01519,0.242863,2.04145,37.2444,7.94748,12,30.0
427,427,1,26.630000000000003,36.412,11.5975,6.01295,0.01519,0.242863,2.04145,37.2444,7.94748,6,30.0
428,428,1,26.630000000000003,36.412,11.5975,6.01295,0.01519,0.242863,2.04145,37.2444,7.94748,14,30.0
429,429,1,26.630000000000003,36.412,11.5975,6.01295,0.01519,0.242863,2.04145,37.2444,7.94748,8,30.0
430,430,1,26.630000000000003,36.412,11.5975,6.01295,0.01519,0.242863,2.04145,37.2444,7.94748,13,30.0
431,431,1,26.630000000000003,36.412,11.5975,6.15752,0.022141,0.445687,2.1246,36.5483,9.10003,11,30.0
432,432,1,26.630000000000003,36.412,11.5975,6.15752,0.022141,0.445687,2.1246,36.5483,9.10003,12,30.0
433,433,1,26.630000000000003,36.412,11.5975,6.15752,0.022141,0.445687,2.1246,36.5483,9.10003,6,30.0
434,434,1,26.630000000000003,36.412,11.5975,6.15752,0.022141,0.445687,2.1246,36.5483,9.10003,14,30.0
435,435,1,26.630000000000003,36.412,11.5975,6.15752,0.022141,0.445687,2.1246,36.5483,9.10003,8,30.0
436,436,1,26.630000000000003,36.412,11.5975,6.15752,0.022141,0.445687,2.1246,36.5483,9.10003,13,30.0
437,437,1,26.630000000000003,36.412,11.5975,5.91827,0.020126,0.338888,3.14022,25.367,7.26842,11,30.0
438,438,1,26.630000000000003,36.412,11.5975,5.91827,0.020126,0.338888,3.14022,25.367,7.26842,12,30.0
439,439,1,26.630000000000003,36.412,11.5975,5.91827,0.020126,0.338888,3.14022,25.367,7.26842,6,30.0
440,440,1,26.630000000000003,36.412,11.5975,5.91827,0.020126,0.338888,3.14022,25.367,7.26842,14,30.0
441,441,1,26.630000000000003,36.412,11.5975,5.91827,0.020126,0.338888,3.14022,25.367,7.26842,8,30.0
442,442,1,26.630000000000003,36.412,11.5975,5.91827,0.020126,0.338888,3.14022,25.367,7.26842,13,30.0
443,443,1,26.630000000000003,36.412,11.5975,5.36463,0.023633,0.449264,2.33986,33.2823,11.0678,11,30.0
444,444,1,26.630000000000003,36.412,11.5975,5.36463,0.023633,0.449264,2.33986,33.2823,11.0678,12,30.0
445,445,1,26.630000000000003,36.412,11.5975,5.36463,0.023633,0.449264,2.33986,33.2823,11.0678,6,30.0
446,446,1,26.630000000000003,36.412,11.5975,5.36463,0.023633,0.449264,2.33986,33.2823,11.0678,14,30.0
447,447,1,26.630000000000003,36.412,11.5975,5.36463,0.023633,0.449264,2.33986,33.2823,11.0678,8,30.0
448,448,1,26.630000000000003,36.412,11.5975,5.36463,0.023633,0.449264,2.33986,33.2823,11.0678,13,30.0
449,449,1,26.630000000000003,36.412,11.5975,5.40582,0.020992,0.234526,2.54125,33.127,11.3215,11,30.0
450,450,1,26.630000000000003,36.412,11.5975,5.40582,0.020992,0.234526,2.54125,33.127,11.3215,12,30.0
451,451,1,26.630000000000003,36.412,11.5975,5.40582,0.020992,0.234526,2.54125,33.127,11.3215,6,30.0
452,452,1,26.630000000000003,36.412,11.5975,5.40582,0.020992,0.234526,2.54125,33.127,11.3215,14,30.0
453,453,1,26.630000000000003,36.412,11.5975,5.40582,0.020992,0.234526,2.54125,33.127,11.3215,8,30.0
454,454,1,26.630000000000003,36.412,11.5975,5.40582,0.020992,0.234526,2.54125,33.127,11.3215,13,30.0
455,455,1,26.630000000000003,36.412,11.5975,5.31044,0.043903,0.507485,5.29064,61.8673,10.6496,11,30.0
456,456,1,26.630000000000003,36.412,11.5975,5.31044,0.043903,0.507485,5.29064,61.8673,10.6496,12,30.0
457,457,1,26.630000000000003,36.412,11.5975,5.31044,0.043903,0.507485,5.29064,61.8673,10.6496,6,30.0
458,458,1,26.630000000000003,36.412,11.5975,5.31044,0.043903,0.507485,5.29064,61.8673,10.6496,14,30.0
459,459,1,26.630000000000003,36.412,11.5975,5.31044,0.043903,0.507485,5.29064,61.8673,10.6496,8,30.0
460,460,1,26.630000000000003,36.412,11.5975,5.31044,0.043903,0.507485,5.29064,61.8673,10.6496,13,30.0
461,461,1,26.630000000000003,36.412,11.5975,4.9761,0.085892,1.02567,3.14022,45.4964,12.4715,11,30.0
462,462,1,26.630000000000003,36.412,11.5975,4.9761,0.085892,1.02567,3.14022,45.4964,12.4715,12,30.0
463,463,1,26.630000000000003,36.412,11.5975,4.9761,0.085892,1.02567,3.14022,45.4964,12.4715,6,30.0
464,464,1,26.630000000000003,36.412,11.5975,4.9761,0.085892,1.02567,3.14022,45.4964,12.4715,14,30.0
465,465,1,26.630000000000003,36.412,11.5975,4.9761,0.085892,1.02567,3.14022,45.4964,12.4715,8,30.0
466,466,1,26.630000000000003,36.412,11.5975,4.9761,0.085892,1.02567,3.14022,45.4964,12.4715,13,30.0
467,467,1,26.630000000000003,36.412,11.5975,5.35928,0.067897,1.0091,2.20664,68.2545,10.4067,11,30.0
468,468,1,26.630000000000003,36.412,11.5975,5.35928,0.067897,1.0091,2.20664,68.2545,10.4067,12,30.0
469,469,1,26.630000000000003,36.412,11.5975,5.35928,0.067897,1.0091,2.20664,68.2545,10.4067,6,30.0
470,470,1,26.630000000000003,36.412,11.5975,5.35928,0.067897,1.0091,2.20664,68.2545,10.4067,14,30.0
471,471,1,26.630000000000003,36.412,11.5975,5.35928,0.067897,1.0091,2.20664,68.2545,10.4067,8,30.0
472,472,1,26.630000000000003,36.412,11.5975,5.35928,0.067897,1.0091,2.20664,68.2545,10.4067,13,30.0
473,473,1,26.630000000000003,36.412,11.5975,5.67051,0.038157,0.655805,3.20719,55.4846,11.5453,11,30.0
474,474,1,26.630000000000003,36.412,11.5975,5.67051,0.038157,0.655805,3.20719,55.4846,11.5453,12,30.0
475,475,1,26.630000000000003,36.412,11.5975,5.67051,0.038157,0.655805,3.20719,55.4846,11.5453,6,30.0
476,476,1,26.630000000000003,36.412,11.5975,5.67051,0.038157,0.655805,3.20719,55.4846,11.5453,14,30.0
477,477,1,26.630000000000003,36.412,11.5975,5.67051,0.038157,0.655805,3.20719,55.4846,11.5453,8,30.0
478,478,1,26.630000000000003,36.412,11.5975,5.67051,0.038157,0.655805,3.20719,55.4846,11.5453,13,30.0
