,index,state,rainfall,temperature,mean_humidity,mean_rainfall,Farm,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe,VEGETATION,MAJOR_CROP,slope,avg_depth,avg_soil_ph
140,140,1,695.9,26.630000000000003,36.412,11.5975,1,5.09028,0.040923,0.377963,1.94801,49.2716,80.1999,14.4148,20.2452,0.762856,2.00155,54.7948,181.582,1,13,2.0,30.0,7.0
141,141,1,695.9,26.630000000000003,36.412,11.5975,1,5.09028,0.040923,0.377963,1.94801,49.2716,80.1999,14.4148,20.2452,0.762856,2.00155,54.7948,181.582,1,14,2.0,30.0,7.0
142,142,1,695.9,26.630000000000003,36.412,11.5975,1,5.09028,0.040923,0.377963,1.94801,49.2716,80.1999,14.4148,20.2452,0.762856,2.00155,54.7948,181.582,1,8,2.0,30.0,7.0
143,143,1,695.9,26.630000000000003,36.412,11.5975,1,6.45,0.03,0.36,4.67,148.14,105.0,74.55,11.78,1.13,0.87,79.82,99.95,1,6,2.0,30.0,7.0
144,144,1,695.9,26.630000000000003,36.412,11.5975,1,6.45,0.03,0.36,4.67,148.14,105.0,74.55,11.78,1.13,0.87,79.82,99.95,1,11,2.0,30.0,7.0
145,145,1,695.9,26.630000000000003,36.412,11.5975,1,6.45,0.03,0.36,4.67,148.14,105.0,74.55,11.78,1.13,0.87,79.82,99.95,1,12,2.0,30.0,7.0
146,146,1,695.9,26.630000000000003,36.412,11.5975,1,6.45,0.03,0.36,4.67,148.14,105.0,74.55,11.78,1.13,0.87,79.82,99.95,1,13,2.0,30.0,7.0
147,147,1,695.9,26.630000000000003,36.412,11.5975,1,6.45,0.03,0.36,4.67,148.14,105.0,74.55,11.78,1.13,0.87,79.82,99.95,1,14,2.0,30.0,7.0
148,148,1,695.9,26.630000000000003,36.412,11.5975,1,6.45,0.03,0.36,4.67,148.14,105.0,74.55,11.78,1.13,0.87,79.82,99.95,1,8,2.0,30.0,7.0
149,149,1,695.9,26.630000000000003,36.412,11.5975,1,6.17,0.04,0.5,6.8,344.83,166.79,63.02,9.97,0.99,1.55,85.65,137.82,1,6,2.0,30.0,7.0
150,150,1,695.9,26.630000000000003,36.412,11.5975,1,6.17,0.04,0.5,6.8,344.83,166.79,63.02,9.97,0.99,1.55,85.65,137.82,1,11,2.0,30.0,7.0
151,151,1,695.9,26.630000000000003,36.412,11.5975,1,6.17,0.04,0.5,6.8,344.83,166.79,63.02,9.97,0.99,1.55,85.65,137.82,1,12,2.0,30.0,7.0
152,152,1,695.9,26.630000000000003,36.412,11.5975,1,6.17,0.04,0.5,6.8,344.83,166.79,63.02,9.97,0.99,1.55,85.65,137.82,1,13,2.0,30.0,7.0
153,153,1,695.9,26.630000000000003,36.412,11.5975,1,6.17,0.04,0.5,6.8,344.83,166.79,63.02,9.97,0.99,1.55,85.65,137.82,1,14,2.0,30.0,7.0
154,154,1,695.9,26.630000000000003,36.412,11.5975,1,6.17,0.04,0.5,6.8,344.83,166.79,63.02,9.97,0.99,1.55,85.65,137.82,1,8,2.0,30.0,7.0
155,155,1,695.9,26.630000000000003,36.412,11.5975,1,5.76,0.05,0.54,5.03,157.42,76.33,75.22,13.31,1.05,0.78,38.8,126.32,1,6,2.0,30.0,7.0
156,156,1,695.9,26.630000000000003,36.412,11.5975,1,5.76,0.05,0.54,5.03,157.42,76.33,75.22,13.31,1.05,0.78,38.8,126.32,1,11,2.0,30.0,7.0
157,157,1,695.9,26.630000000000003,36.412,11.5975,1,5.76,0.05,0.54,5.03,157.42,76.33,75.22,13.31,1.05,0.78,38.8,126.32,1,12,2.0,30.0,7.0
158,158,1,695.9,26.630000000000003,36.412,11.5975,1,5.76,0.05,0.54,5.03,157.42,76.33,75.22,13.31,1.05,0.78,38.8,126.32,1,13,2.0,30.0,7.0
159,159,1,695.9,26.630000000000003,36.412,11.5975,1,5.76,0.05,0.54,5.03,157.42,76.33,75.22,13.31,1.05,0.78,38.8,126.32,1,14,2.0,30.0,7.0
160,160,1,695.9,26.630000000000003,36.412,11.5975,1,5.76,0.05,0.54,5.03,157.42,76.33,75.22,13.31,1.05,0.78,38.8,126.32,1,8,2.0,30.0,7.0
161,161,1,695.9,26.630000000000003,36.412,11.5975,1,7.1,0.02,0.3,2.56,586.57,156.62,92.88,17.84,0.96,1.66,61.04,77.72,1,6,2.0,30.0,7.0
162,162,1,695.9,26.630000000000003,36.412,11.5975,1,7.1,0.02,0.3,2.56,586.57,156.62,92.88,17.84,0.96,1.66,61.04,77.72,1,11,2.0,30.0,7.0
163,163,1,695.9,26.630000000000003,36.412,11.5975,1,7.1,0.02,0.3,2.56,586.57,156.62,92.88,17.84,0.96,1.66,61.04,77.72,1,12,2.0,30.0,7.0
164,164,1,695.9,26.630000000000003,36.412,11.5975,1,7.1,0.02,0.3,2.56,586.57,156.62,92.88,17.84,0.96,1.66,61.04,77.72,1,13,2.0,30.0,7.0
165,165,1,695.9,26.630000000000003,36.412,11.5975,1,7.1,0.02,0.3,2.56,586.57,156.62,92.88,17.84,0.96,1.66,61.04,77.72,1,14,2.0,30.0,7.0
166,166,1,695.9,26.630000000000003,36.412,11.5975,1,7.1,0.02,0.3,2.56,586.57,156.62,92.88,17.84,0.96,1.66,61.04,77.72,1,8,2.0,30.0,7.0
167,167,1,695.9,26.630000000000003,36.412,11.5975,1,6.41,0.04,0.45,2.21,293.56,237.64,120.16,26.48,0.96,1.81,97.0,133.31,1,6,2.0,30.0,7.0
168,168,1,695.9,26.630000000000003,36.412,11.5975,1,6.41,0.04,0.45,2.21,293.56,237.64,120.16,26.48,0.96,1.81,97.0,133.31,1,11,2.0,30.0,7.0
169,169,1,695.9,26.630000000000003,36.412,11.5975,1,6.41,0.04,0.45,2.21,293.56,237.64,120.16,26.48,0.96,1.81,97.0,133.31,1,12,2.0,30.0,7.0
170,170,1,695.9,26.630000000000003,36.412,11.5975,1,6.41,0.04,0.45,2.21,293.56,237.64,120.16,26.48,0.96,1.81,97.0,133.31,1,13,2.0,30.0,7.0
171,171,1,695.9,26.630000000000003,36.412,11.5975,1,6.41,0.04,0.45,2.21,293.56,237.64,120.16,26.48,0.96,1.81,97.0,133.31,1,14,2.0,30.0,7.0
172,172,1,695.9,26.630000000000003,36.412,11.5975,1,6.41,0.04,0.45,2.21,293.56,237.64,120.16,26.48,0.96,1.81,97.0,133.31,1,8,2.0,30.0,7.0
173,173,1,695.9,26.630000000000003,36.412,11.5975,1,6.62,0.03,0.49,6.18,415.2,193.24,64.94,44.8,1.42,1.31,93.32,107.23,1,6,2.0,30.0,7.0
174,174,1,695.9,26.630000000000003,36.412,11.5975,1,6.62,0.03,0.49,6.18,415.2,193.24,64.94,44.8,1.42,1.31,93.32,107.23,1,11,2.0,30.0,7.0
175,175,1,695.9,26.630000000000003,36.412,11.5975,1,6.62,0.03,0.49,6.18,415.2,193.24,64.94,44.8,1.42,1.31,93.32,107.23,1,12,2.0,30.0,7.0
176,176,1,695.9,26.630000000000003,36.412,11.5975,1,6.62,0.03,0.49,6.18,415.2,193.24,64.94,44.8,1.42,1.31,93.32,107.23,1,13,2.0,30.0,7.0
177,177,1,695.9,26.630000000000003,36.412,11.5975,1,6.62,0.03,0.49,6.18,415.2,193.24,64.94,44.8,1.42,1.31,93.32,107.23,1,14,2.0,30.0,7.0
178,178,1,695.9,26.630000000000003,36.412,11.5975,1,6.62,0.03,0.49,6.18,415.2,193.24,64.94,44.8,1.42,1.31,93.32,107.23,1,8,2.0,30.0,7.0
179,179,1,695.9,26.630000000000003,36.412,11.5975,1,6.52,0.03,0.42,3.6,467.74,291.98,159.69,40.85,0.97,1.82,111.02,132.26,1,6,2.0,30.0,7.0
180,180,1,695.9,26.630000000000003,36.412,11.5975,1,6.52,0.03,0.42,3.6,467.74,291.98,159.69,40.85,0.97,1.82,111.02,132.26,1,11,2.0,30.0,7.0
181,181,1,695.9,26.630000000000003,36.412,11.5975,1,6.52,0.03,0.42,3.6,467.74,291.98,159.69,40.85,0.97,1.82,111.02,132.26,1,12,2.0,30.0,7.0
182,182,1,695.9,26.630000000000003,36.412,11.5975,1,6.52,0.03,0.42,3.6,467.74,291.98,159.69,40.85,0.97,1.82,111.02,132.26,1,13,2.0,30.0,7.0
183,183,1,695.9,26.630000000000003,36.412,11.5975,1,6.52,0.03,0.42,3.6,467.74,291.98,159.69,40.85,0.97,1.82,111.02,132.26,1,14,2.0,30.0,7.0
184,184,1,695.9,26.630000000000003,36.412,11.5975,1,6.52,0.03,0.42,3.6,467.74,291.98,159.69,40.85,0.97,1.82,111.02,132.26,1,8,2.0,30.0,7.0
185,185,1,695.9,26.630000000000003,36.412,11.5975,1,6.59,0.08,0.78,7.06,798.66,222.71,177.92,21.38,1.62,1.76,79.07,182.36,1,6,2.0,30.0,7.0
186,186,1,695.9,26.630000000000003,36.412,11.5975,1,6.59,0.08,0.78,7.06,798.66,222.71,177.92,21.38,1.62,1.76,79.07,182.36,1,11,2.0,30.0,7.0
187,187,1,695.9,26.630000000000003,36.412,11.5975,1,6.59,0.08,0.78,7.06,798.66,222.71,177.92,21.38,1.62,1.76,79.07,182.36,1,12,2.0,30.0,7.0
188,188,1,695.9,26.630000000000003,36.412,11.5975,1,6.59,0.08,0.78,7.06,798.66,222.71,177.92,21.38,1.62,1.76,79.07,182.36,1,13,2.0,30.0,7.0
189,189,1,695.9,26.630000000000003,36.412,11.5975,1,6.59,0.08,0.78,7.06,798.66,222.71,177.92,21.38,1.62,1.76,79.07,182.36,1,14,2.0,30.0,7.0
190,190,1,695.9,26.630000000000003,36.412,11.5975,1,6.59,0.08,0.78,7.06,798.66,222.71,177.92,21.38,1.62,1.76,79.07,182.36,1,8,2.0,30.0,7.0
191,191,1,695.9,26.630000000000003,36.412,11.5975,1,6.1,0.03,0.41,2.81,518.42,129.29,74.83,41.33,1.51,1.44,97.69,188.22,1,6,2.0,30.0,7.0
192,192,1,695.9,26.630000000000003,36.412,11.5975,1,6.1,0.03,0.41,2.81,518.42,129.29,74.83,41.33,1.51,1.44,97.69,188.22,1,11,2.0,30.0,7.0
193,193,1,695.9,26.630000000000003,36.412,11.5975,1,6.1,0.03,0.41,2.81,518.42,129.29,74.83,41.33,1.51,1.44,97.69,188.22,1,12,2.0,30.0,7.0
194,194,1,695.9,26.630000000000003,36.412,11.5975,1,6.1,0.03,0.41,2.81,518.42,129.29,74.83,41.33,1.51,1.44,97.69,188.22,1,13,2.0,30.0,7.0
195,195,1,695.9,26.630000000000003,36.412,11.5975,1,6.1,0.03,0.41,2.81,518.42,129.29,74.83,41.33,1.51,1.44,97.69,188.22,1,14,2.0,30.0,7.0
196,196,1,695.9,26.630000000000003,36.412,11.5975,1,6.1,0.03,0.41,2.81,518.42,129.29,74.83,41.33,1.51,1.44,97.69,188.22,1,8,2.0,30.0,7.0
197,197,1,695.9,26.630000000000003,36.412,11.5975,1,5.56,0.03,0.54,3.75,363.2,128.1,121.95,10.74,1.06,1.15,73.76,167.61,1,6,2.0,30.0,7.0
198,198,1,695.9,26.630000000000003,36.412,11.5975,1,5.56,0.03,0.54,3.75,363.2,128.1,121.95,10.74,1.06,1.15,73.76,167.61,1,11,2.0,30.0,7.0
199,199,1,695.9,26.630000000000003,36.412,11.5975,1,5.56,0.03,0.54,3.75,363.2,128.1,121.95,10.74,1.06,1.15,73.76,167.61,1,12,2.0,30.0,7.0
200,200,1,695.9,26.630000000000003,36.412,11.5975,1,5.56,0.03,0.54,3.75,363.2,128.1,121.95,10.74,1.06,1.15,73.76,167.61,1,13,2.0,30.0,7.0
201,201,1,695.9,26.630000000000003,36.412,11.5975,1,5.56,0.03,0.54,3.75,363.2,128.1,121.95,10.74,1.06,1.15,73.76,167.61,1,14,2.0,30.0,7.0
202,202,1,695.9,26.630000000000003,36.412,11.5975,1,5.56,0.03,0.54,3.75,363.2,128.1,121.95,10.74,1.06,1.15,73.76,167.61,1,8,2.0,30.0,7.0
203,203,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,0.86,5.66,403.54,145.12,88.46,15.89,1.15,1.19,0.0,0.0,1,6,2.0,10.0,7.0
204,204,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,0.86,5.66,403.54,145.12,88.46,15.89,1.15,1.19,0.0,0.0,1,11,2.0,10.0,7.0
205,205,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,0.86,5.66,403.54,145.12,88.46,15.89,1.15,1.19,0.0,0.0,1,12,2.0,10.0,7.0
206,206,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,0.86,5.66,403.54,145.12,88.46,15.89,1.15,1.19,0.0,0.0,1,13,2.0,10.0,7.0
207,207,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,0.86,5.66,403.54,145.12,88.46,15.89,1.15,1.19,0.0,0.0,1,14,2.0,10.0,7.0
208,208,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,0.86,5.66,403.54,145.12,88.46,15.89,1.15,1.19,0.0,0.0,1,8,2.0,10.0,7.0
209,209,1,695.9,26.630000000000003,36.412,11.5975,1,5.89,0.04,0.48,6.89,179.5,53.78,53.13,12.93,0.96,0.53,0.0,0.0,1,6,2.0,10.0,7.0
210,210,1,695.9,26.630000000000003,36.412,11.5975,1,5.89,0.04,0.48,6.89,179.5,53.78,53.13,12.93,0.96,0.53,0.0,0.0,1,11,2.0,10.0,7.0
211,211,1,695.9,26.630000000000003,36.412,11.5975,1,5.89,0.04,0.48,6.89,179.5,53.78,53.13,12.93,0.96,0.53,0.0,0.0,1,12,2.0,10.0,7.0
212,212,1,695.9,26.630000000000003,36.412,11.5975,1,5.89,0.04,0.48,6.89,179.5,53.78,53.13,12.93,0.96,0.53,0.0,0.0,1,13,2.0,10.0,7.0
213,213,1,695.9,26.630000000000003,36.412,11.5975,1,5.89,0.04,0.48,6.89,179.5,53.78,53.13,12.93,0.96,0.53,0.0,0.0,1,14,2.0,10.0,7.0
214,214,1,695.9,26.630000000000003,36.412,11.5975,1,5.89,0.04,0.48,6.89,179.5,53.78,53.13,12.93,0.96,0.53,0.0,0.0,1,8,2.0,10.0,7.0
215,215,1,695.9,26.630000000000003,36.412,11.5975,1,6.50143,0.091947,1.75246,12.6039,592.69,201.965,167.794,23.2356,2.02223,1.81474,0.0,0.0,1,6,2.0,10.0,7.0
216,216,1,695.9,26.630000000000003,36.412,11.5975,1,6.50143,0.091947,1.75246,12.6039,592.69,201.965,167.794,23.2356,2.02223,1.81474,0.0,0.0,1,11,2.0,10.0,7.0
217,217,1,695.9,26.630000000000003,36.412,11.5975,1,6.50143,0.091947,1.75246,12.6039,592.69,201.965,167.794,23.2356,2.02223,1.81474,0.0,0.0,1,12,2.0,10.0,7.0
218,218,1,695.9,26.630000000000003,36.412,11.5975,1,6.50143,0.091947,1.75246,12.6039,592.69,201.965,167.794,23.2356,2.02223,1.81474,0.0,0.0,1,13,2.0,10.0,7.0
219,219,1,695.9,26.630000000000003,36.412,11.5975,1,6.50143,0.091947,1.75246,12.6039,592.69,201.965,167.794,23.2356,2.02223,1.81474,0.0,0.0,1,14,2.0,10.0,7.0
220,220,1,695.9,26.630000000000003,36.412,11.5975,1,6.50143,0.091947,1.75246,12.6039,592.69,201.965,167.794,23.2356,2.02223,1.81474,0.0,0.0,1,8,2.0,10.0,7.0
221,221,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,1.14,14.32,297.68,110.09,92.52,14.9,1.13,1.38,0.0,0.0,1,6,2.0,10.0,7.0
222,222,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,1.14,14.32,297.68,110.09,92.52,14.9,1.13,1.38,0.0,0.0,1,11,2.0,10.0,7.0
223,223,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,1.14,14.32,297.68,110.09,92.52,14.9,1.13,1.38,0.0,0.0,1,12,2.0,10.0,7.0
224,224,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,1.14,14.32,297.68,110.09,92.52,14.9,1.13,1.38,0.0,0.0,1,13,2.0,10.0,7.0
225,225,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,1.14,14.32,297.68,110.09,92.52,14.9,1.13,1.38,0.0,0.0,1,14,2.0,10.0,7.0
226,226,1,695.9,26.630000000000003,36.412,11.5975,1,6.42,0.06,1.14,14.32,297.68,110.09,92.52,14.9,1.13,1.38,0.0,0.0,1,8,2.0,10.0,7.0
227,227,1,695.9,26.630000000000003,36.412,11.5975,1,5.84647,0.048634,0.608248,5.62354,72.9314,71.3171,12.1458,25.4645,1.00446,1.68302,0.0,0.0,1,6,2.0,10.0,7.0
228,228,1,695.9,26.630000000000003,36.412,11.5975,1,5.84647,0.048634,0.608248,5.62354,72.9314,71.3171,12.1458,25.4645,1.00446,1.68302,0.0,0.0,1,11,2.0,10.0,7.0
229,229,1,695.9,26.630000000000003,36.412,11.5975,1,5.84647,0.048634,0.608248,5.62354,72.9314,71.3171,12.1458,25.4645,1.00446,1.68302,0.0,0.0,1,12,2.0,10.0,7.0
230,230,1,695.9,26.630000000000003,36.412,11.5975,1,5.84647,0.048634,0.608248,5.62354,72.9314,71.3171,12.1458,25.4645,1.00446,1.68302,0.0,0.0,1,13,2.0,10.0,7.0
231,231,1,695.9,26.630000000000003,36.412,11.5975,1,5.84647,0.048634,0.608248,5.62354,72.9314,71.3171,12.1458,25.4645,1.00446,1.68302,0.0,0.0,1,14,2.0,10.0,7.0
232,232,1,695.9,26.630000000000003,36.412,11.5975,1,5.84647,0.048634,0.608248,5.62354,72.9314,71.3171,12.1458,25.4645,1.00446,1.68302,0.0,0.0,1,8,2.0,10.0,7.0
233,233,1,695.9,26.630000000000003,36.412,11.5975,1,5.99718,0.029055,0.432356,3.74881,30.327,73.231,27.8462,14.9781,0.521384,0.925989,0.0,0.0,1,6,2.0,10.0,7.0
234,234,1,695.9,26.630000000000003,36.412,11.5975,1,5.99718,0.029055,0.432356,3.74881,30.327,73.231,27.8462,14.9781,0.521384,0.925989,0.0,0.0,1,11,2.0,10.0,7.0
235,235,1,695.9,26.630000000000003,36.412,11.5975,1,5.99718,0.029055,0.432356,3.74881,30.327,73.231,27.8462,14.9781,0.521384,0.925989,0.0,0.0,1,12,2.0,10.0,7.0
236,236,1,695.9,26.630000000000003,36.412,11.5975,1,5.99718,0.029055,0.432356,3.74881,30.327,73.231,27.8462,14.9781,0.521384,0.925989,0.0,0.0,1,13,2.0,10.0,7.0
237,237,1,695.9,26.630000000000003,36.412,11.5975,1,5.99718,0.029055,0.432356,3.74881,30.327,73.231,27.8462,14.9781,0.521384,0.925989,0.0,0.0,1,14,2.0,10.0,7.0
238,238,1,695.9,26.630000000000003,36.412,11.5975,1,5.99718,0.029055,0.432356,3.74881,30.327,73.231,27.8462,14.9781,0.521384,0.925989,0.0,0.0,1,8,2.0,10.0,7.0
239,239,1,695.9,26.630000000000003,36.412,11.5975,1,5.9,0.03,0.39,2.29,194.57,90.43,102.09,16.82,1.03,1.18,0.0,0.0,1,6,2.0,10.0,7.0
240,240,1,695.9,26.630000000000003,36.412,11.5975,1,5.9,0.03,0.39,2.29,194.57,90.43,102.09,16.82,1.03,1.18,0.0,0.0,1,11,2.0,10.0,7.0
241,241,1,695.9,26.630000000000003,36.412,11.5975,1,5.9,0.03,0.39,2.29,194.57,90.43,102.09,16.82,1.03,1.18,0.0,0.0,1,12,2.0,10.0,7.0
242,242,1,695.9,26.630000000000003,36.412,11.5975,1,5.9,0.03,0.39,2.29,194.57,90.43,102.09,16.82,1.03,1.18,0.0,0.0,1,13,2.0,10.0,7.0
243,243,1,695.9,26.630000000000003,36.412,11.5975,1,5.9,0.03,0.39,2.29,194.57,90.43,102.09,16.82,1.03,1.18,0.0,0.0,1,14,2.0,10.0,7.0
244,244,1,695.9,26.630000000000003,36.412,11.5975,1,5.9,0.03,0.39,2.29,194.57,90.43,102.09,16.82,1.03,1.18,0.0,0.0,1,8,2.0,10.0,7.0
245,245,1,695.9,26.630000000000003,36.412,11.5975,1,5.71946,0.052515,0.555042,3.92142,59.155,67.3592,15.8687,10.5287,1.53137,2.25753,0.0,0.0,1,6,2.0,10.0,7.0
246,246,1,695.9,26.630000000000003,36.412,11.5975,1,5.71946,0.052515,0.555042,3.92142,59.155,67.3592,15.8687,10.5287,1.53137,2.25753,0.0,0.0,1,11,2.0,10.0,7.0
247,247,1,695.9,26.630000000000003,36.412,11.5975,1,5.71946,0.052515,0.555042,3.92142,59.155,67.3592,15.8687,10.5287,1.53137,2.25753,0.0,0.0,1,12,2.0,10.0,7.0
248,248,1,695.9,26.630000000000003,36.412,11.5975,1,5.71946,0.052515,0.555042,3.92142,59.155,67.3592,15.8687,10.5287,1.53137,2.25753,0.0,0.0,1,13,2.0,10.0,7.0
249,249,1,695.9,26.630000000000003,36.412,11.5975,1,5.71946,0.052515,0.555042,3.92142,59.155,67.3592,15.8687,10.5287,1.53137,2.25753,0.0,0.0,1,14,2.0,10.0,7.0
250,250,1,695.9,26.630000000000003,36.412,11.5975,1,5.71946,0.052515,0.555042,3.92142,59.155,67.3592,15.8687,10.5287,1.53137,2.25753,0.0,0.0,1,8,2.0,10.0,7.0
251,251,1,695.9,26.630000000000003,36.412,11.5975,1,5.9215,0.045833,0.418897,5.7776,64.0589,49.7843,30.6424,10.6758,0.948218,1.18557,0.0,0.0,1,6,2.0,10.0,7.0
252,252,1,695.9,26.630000000000003,36.412,11.5975,1,5.9215,0.045833,0.418897,5.7776,64.0589,49.7843,30.6424,10.6758,0.948218,1.18557,0.0,0.0,1,11,2.0,10.0,7.0
253,253,1,695.9,26.630000000000003,36.412,11.5975,1,5.9215,0.045833,0.418897,5.7776,64.0589,49.7843,30.6424,10.6758,0.948218,1.18557,0.0,0.0,1,12,2.0,10.0,7.0
254,254,1,695.9,26.630000000000003,36.412,11.5975,1,5.9215,0.045833,0.418897,5.7776,64.0589,49.7843,30.6424,10.6758,0.948218,1.18557,0.0,0.0,1,13,2.0,10.0,7.0
255,255,1,695.9,26.630000000000003,36.412,11.5975,1,5.9215,0.045833,0.418897,5.7776,64.0589,49.7843,30.6424,10.6758,0.948218,1.18557,0.0,0.0,1,14,2.0,10.0,7.0
256,256,1,695.9,26.630000000000003,36.412,11.5975,1,5.9215,0.045833,0.418897,5.7776,64.0589,49.7843,30.6424,10.6758,0.948218,1.18557,0.0,0.0,1,8,2.0,10.0,7.0
257,257,1,695.9,26.630000000000003,36.412,11.5975,1,5.90756,0.034553,0.405845,1.91081,176.373,107.506,59.3756,23.0735,0.967138,0.914309,0.0,0.0,1,6,2.0,10.0,7.0
258,258,1,695.9,26.630000000000003,36.412,11.5975,1,5.90756,0.034553,0.405845,1.91081,176.373,107.506,59.3756,23.0735,0.967138,0.914309,0.0,0.0,1,11,2.0,10.0,7.0
259,259,1,695.9,26.630000000000003,36.412,11.5975,1,5.90756,0.034553,0.405845,1.91081,176.373,107.506,59.3756,23.0735,0.967138,0.914309,0.0,0.0,1,12,2.0,10.0,7.0
260,260,1,695.9,26.630000000000003,36.412,11.5975,1,5.90756,0.034553,0.405845,1.91081,176.373,107.506,59.3756,23.0735,0.967138,0.914309,0.0,0.0,1,13,2.0,10.0,7.0
261,261,1,695.9,26.630000000000003,36.412,11.5975,1,5.90756,0.034553,0.405845,1.91081,176.373,107.506,59.3756,23.0735,0.967138,0.914309,0.0,0.0,1,14,2.0,10.0,7.0
262,262,1,695.9,26.630000000000003,36.412,11.5975,1,5.90756,0.034553,0.405845,1.91081,176.373,107.506,59.3756,23.0735,0.967138,0.914309,0.0,0.0,1,8,2.0,10.0,7.0
263,263,1,695.9,26.630000000000003,36.412,11.5975,1,6.0036,0.040953,0.46806,2.30183,80.4003,49.1488,12.7781,10.4462,1.01631,1.03414,0.0,0.0,1,6,2.0,10.0,7.0
264,264,1,695.9,26.630000000000003,36.412,11.5975,1,6.0036,0.040953,0.46806,2.30183,80.4003,49.1488,12.7781,10.4462,1.01631,1.03414,0.0,0.0,1,11,2.0,10.0,7.0
265,265,1,695.9,26.630000000000003,36.412,11.5975,1,6.0036,0.040953,0.46806,2.30183,80.4003,49.1488,12.7781,10.4462,1.01631,1.03414,0.0,0.0,1,12,2.0,10.0,7.0
266,266,1,695.9,26.630000000000003,36.412,11.5975,1,6.0036,0.040953,0.46806,2.30183,80.4003,49.1488,12.7781,10.4462,1.01631,1.03414,0.0,0.0,1,13,2.0,10.0,7.0
267,267,1,695.9,26.630000000000003,36.412,11.5975,1,6.0036,0.040953,0.46806,2.30183,80.4003,49.1488,12.7781,10.4462,1.01631,1.03414,0.0,0.0,1,14,2.0,10.0,7.0
268,268,1,695.9,26.630000000000003,36.412,11.5975,1,6.0036,0.040953,0.46806,2.30183,80.4003,49.1488,12.7781,10.4462,1.01631,1.03414,0.0,0.0,1,8,2.0,10.0,7.0
269,269,1,695.9,26.630000000000003,36.412,11.5975,1,6.06763,0.051438,0.545159,3.30998,100.334,96.4313,16.7674,24.6172,1.0858,1.76895,0.0,0.0,1,6,2.0,10.0,7.0
270,270,1,695.9,26.630000000000003,36.412,11.5975,1,6.06763,0.051438,0.545159,3.30998,100.334,96.4313,16.7674,24.6172,1.0858,1.76895,0.0,0.0,1,11,2.0,10.0,7.0
271,271,1,695.9,26.630000000000003,36.412,11.5975,1,6.06763,0.051438,0.545159,3.30998,100.334,96.4313,16.7674,24.6172,1.0858,1.76895,0.0,0.0,1,12,2.0,10.0,7.0
272,272,1,695.9,26.630000000000003,36.412,11.5975,1,6.06763,0.051438,0.545159,3.30998,100.334,96.4313,16.7674,24.6172,1.0858,1.76895,0.0,0.0,1,13,2.0,10.0,7.0
273,273,1,695.9,26.630000000000003,36.412,11.5975,1,6.06763,0.051438,0.545159,3.30998,100.334,96.4313,16.7674,24.6172,1.0858,1.76895,0.0,0.0,1,14,2.0,10.0,7.0
274,274,1,695.9,26.630000000000003,36.412,11.5975,1,6.06763,0.051438,0.545159,3.30998,100.334,96.4313,16.7674,24.6172,1.0858,1.76895,0.0,0.0,1,8,2.0,10.0,7.0
275,275,1,695.9,26.630000000000003,36.412,11.5975,1,6.57,0.05,0.85,4.42,339.23,200.2,67.81,21.7,1.29,1.39,0.0,0.0,1,6,2.0,10.0,7.0
276,276,1,695.9,26.630000000000003,36.412,11.5975,1,6.57,0.05,0.85,4.42,339.23,200.2,67.81,21.7,1.29,1.39,0.0,0.0,1,11,2.0,10.0,7.0
277,277,1,695.9,26.630000000000003,36.412,11.5975,1,6.57,0.05,0.85,4.42,339.23,200.2,67.81,21.7,1.29,1.39,0.0,0.0,1,12,2.0,10.0,7.0
278,278,1,695.9,26.630000000000003,36.412,11.5975,1,6.57,0.05,0.85,4.42,339.23,200.2,67.81,21.7,1.29,1.39,0.0,0.0,1,13,2.0,10.0,7.0
279,279,1,695.9,26.630000000000003,36.412,11.5975,1,6.57,0.05,0.85,4.42,339.23,200.2,67.81,21.7,1.29,1.39,0.0,0.0,1,14,2.0,10.0,7.0
280,280,1,695.9,26.630000000000003,36.412,11.5975,1,6.57,0.05,0.85,4.42,339.23,200.2,67.81,21.7,1.29,1.39,0.0,0.0,1,8,2.0,10.0,7.0
281,281,1,695.9,26.630000000000003,36.412,11.5975,1,6.09,0.04,0.61,3.8,350.16,130.23,59.36,31.75,1.13,0.63,0.0,0.0,1,6,2.0,10.0,7.0
282,282,1,695.9,26.630000000000003,36.412,11.5975,1,6.09,0.04,0.61,3.8,350.16,130.23,59.36,31.75,1.13,0.63,0.0,0.0,1,11,2.0,10.0,7.0
283,283,1,695.9,26.630000000000003,36.412,11.5975,1,6.09,0.04,0.61,3.8,350.16,130.23,59.36,31.75,1.13,0.63,0.0,0.0,1,12,2.0,10.0,7.0
